amount,balance,trans_type_UNKNOWN,trans_type_WITHDRAWAL,trans_operation_COLLECTION_FROM_OTHER_BANK,trans_operation_CREDIT_IN_CASH,trans_operation_REMITTANCE_TO_OTHER_BANK,trans_operation_UNKNOWN,trans_operation_WITHDRAWAL_IN_CASH,trans_k_symbol_INSURANCE_PAYMENT,trans_k_symbol_INTEREST_CREDITED,trans_k_symbol_LOAN_PAYMENT,trans_k_symbol_OLD_AGE_PENSION,trans_k_symbol_PAYMENT_ON_STATEMENT,trans_k_symbol_SANCTION_INTEREST,trans_k_symbol_UNKNOWN,cluster
5071.0,23744.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
24656.0,49893.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
13490.0,58288.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
5700.0,35111.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
35066.0,66309.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
6220.0,22664.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
12740.0,48808.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
15400.0,44887.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
5200.0,46621.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
24409.0,75114.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
17516.0,42585.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
31786.0,67321.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
23274.0,71324.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
16850.0,67911.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
23193.0,50776.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
14233.0,43975.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
21728.0,47265.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3077.0,18113.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
14319.0,89847.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3124.0,10372.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
24914.0,59879.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
21280.0,77153.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
25142.0,81330.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
16230.0,33962.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
16422.0,41586.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
23108.0,77637.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3106.0,14995.9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
3229.0,13918.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
10970.0,44719.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
21141.0,74743.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
24662.0,76049.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
14379.0,58614.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
14779.0,41100.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
8063.0,72823.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
10104.0,25277.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
18948.0,64955.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
10295.0,48087.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
47765.0,74159.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
10938.0,29808.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
49137.0,110745.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
18101.0,33415.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
20266.0,51824.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
7039.0,51890.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
41912.0,74202.7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
3400.0,31400.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
5356.0,49458.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
4507.0,16934.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1800.0,39164.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
4345.0,2835.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
8400.0,69141.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
13963.0,20865.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
6446.0,24529.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
20248.0,48116.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
15383.0,46891.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
16980.0,63580.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
26118.0,81092.8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
19613.0,41705.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
23726.0,47703.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
21914.0,64868.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
5003.0,63549.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
18265.0,36085.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
19309.0,54677.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
11392.0,33888.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
2200.0,22282.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
11470.0,33037.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
28507.0,109725.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
19382.0,20082.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
16677.0,37751.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
15582.0,24896.8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
18983.0,20083.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
17477.0,38237.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
20936.0,108187.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3583.0,16014.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
15011.0,37964.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
5981.0,85906.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
20482.0,55207.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
17589.0,37707.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
15664.0,33035.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
33026.0,125353.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
20176.0,34175.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
20833.0,62091.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
4606.0,43889.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
12696.0,74216.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
20236.0,44113.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
3219.0,22354.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
49752.0,81783.6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
3851.0,13480.9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
3415.0,25959.8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
3481.0,17951.9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
5135.0,16706.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
44692.0,58673.9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
14212.0,40976.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
16768.0,46339.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
19187.0,37653.6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
6169.0,28093.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
9540.0,66432.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3332.0,17334.7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
8119.0,33831.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
17794.0,63609.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
12875.0,31088.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
32029.0,123950.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
26232.0,59406.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
19720.0,36206.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3033.0,22391.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
16560.0,38739.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
10432.0,15289.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
12342.0,29158.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
21848.0,54763.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
24423.0,53749.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
8834.0,21604.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
22274.0,84962.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
43743.0,86485.6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
9106.0,34169.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
16130.0,46770.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
22814.0,60321.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3421.0,22670.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
35557.0,67904.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
3494.0,40388.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
16873.0,48121.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
20236.0,45345.6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
24802.0,44491.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
3271.0,17698.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
12194.0,25222.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
48027.0,90879.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
6000.0,24133.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
19987.0,71360.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
19069.0,66782.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
2968.0,28122.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
7924.0,30888.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
17752.0,40916.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
4633.0,26918.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
7600.0,35344.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
21854.0,59380.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
14347.0,29562.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
4553.0,20597.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
9615.0,8460.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
24650.0,49990.6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
5727.0,40203.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
24912.0,25212.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
9000.0,21813.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
13185.0,25092.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
9140.0,39489.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
12600.0,13300.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
9650.0,34595.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
24182.0,84823.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
25317.0,64166.9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
9785.0,35606.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
5206.0,26401.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
20061.0,56678.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3273.0,42015.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
900.0,38742.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3081.0,18524.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
5692.0,20387.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
26015.0,62775.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
15787.0,30662.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
14631.0,54348.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
24085.0,68451.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
10412.0,26378.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
29255.0,66523.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
7191.0,26339.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1900.0,27707.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
6900.0,42540.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
25920.0,48564.8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
24366.0,57632.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
24756.0,74404.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
11128.0,26681.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
4283.0,15217.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
20780.0,108684.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
35548.0,69003.6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
15152.0,51088.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
12417.0,26635.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
700.0,48560.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
11542.0,68405.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
14463.0,34623.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
300.0,26536.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3983.0,20196.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
3100.0,15650.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
11400.0,61527.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
21312.0,82839.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
23143.0,77194.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3153.0,16328.8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
21526.0,67323.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
19587.0,37930.6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
20924.0,36909.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1200.0,34843.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
8155.0,49921.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
23230.0,44191.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
21502.0,48019.7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
3304.0,24881.9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
5146.0,34766.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
7784.0,37144.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
7800.0,22358.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
21052.0,55254.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
23715.0,51257.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
6210.0,33743.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
19052.0,37324.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
22064.0,67351.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
36880.0,91255.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
2200.0,36928.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
12300.0,30474.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
4144.0,22146.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3600.0,16456.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
15745.0,81551.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
15172.0,53343.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
4689.0,27865.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
23263.0,53048.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
4900.0,66320.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
11542.0,69157.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
13875.0,27434.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
14313.0,35657.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
5500.0,34122.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
12211.0,37338.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
16431.0,54276.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
46807.0,100635.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
48057.0,65999.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
12043.0,44445.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
11731.0,34177.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
16714.0,29218.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
2929.0,17111.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
12781.0,51506.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
18648.0,50620.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
4391.0,17219.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
11142.0,46629.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
37346.0,58787.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
38369.0,71530.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
22620.0,60852.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
4537.0,17056.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3255.0,19304.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
20051.0,41307.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
9624.0,26983.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
4400.0,20900.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
13211.0,104775.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
22852.0,63300.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
2300.0,56080.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
19816.0,42575.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
15557.0,29178.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
14878.0,27816.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1900.0,65640.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3456.0,18410.9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
34520.0,93169.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3704.0,32592.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
700.0,51477.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
15719.0,27906.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
4483.0,22017.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
2981.0,15964.7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
37356.0,91917.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
12792.0,64706.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
2200.0,25938.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
22740.0,78254.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
21525.0,61331.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
23438.0,57533.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
10356.0,44748.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
32778.0,73039.9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
9254.0,51120.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
28003.0,75117.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
12903.0,64558.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
19513.0,57555.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
43928.0,102181.1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
27076.0,41169.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
20782.0,64656.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
23038.0,101469.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1800.0,33319.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
14943.0,50378.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1800.0,80243.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1000.0,64130.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
30889.0,85592.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
6500.0,35343.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
20646.0,75308.9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
5300.0,29721.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
7093.0,48164.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
6073.0,83488.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3112.0,18537.7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
3868.0,22193.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
3182.0,16989.7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
2924.0,20477.7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
4142.0,47071.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
7979.0,23876.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
16937.0,79050.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
11878.0,5880.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
44992.0,65113.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
12970.0,25477.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
9423.0,103485.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3451.0,27547.7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
16392.0,40280.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
5755.0,6655.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
12282.0,45011.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
2956.0,26630.8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
24015.0,86425.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
6704.0,50140.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
21769.0,60625.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
2924.0,14607.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
3110.0,22479.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
19902.0,66574.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
8056.0,25504.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
900.0,89357.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
11231.0,40577.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
20721.0,31644.8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
16519.0,38359.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
14875.0,48881.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
16592.0,38272.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
20167.0,56561.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
20544.0,47221.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
20729.0,34493.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
44110.0,70967.8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
5746.0,35892.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
5285.0,40301.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1500.0,68477.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
400.0,27807.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
15263.0,35069.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1300.0,23365.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
42244.0,84703.7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1500.0,29273.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3401.0,29378.9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
37475.0,66004.7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
43825.0,63643.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
21553.0,48993.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
10494.0,14190.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
5319.0,9422.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3975.0,36127.6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
2928.0,83227.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
32381.0,82177.9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
1500.0,23006.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
49249.0,145941.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
46473.0,78406.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
19649.0,39617.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
5115.0,23240.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
19106.0,53893.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
33293.0,71654.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
9969.0,36414.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
18729.0,45400.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1000.0,15731.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
11900.0,50517.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
7143.0,41026.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
16840.0,58534.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
15457.0,38803.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
3471.0,47856.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
3098.0,20417.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4
6995.0,34918.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
5765.0,70652.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
22011.0,71585.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
24650.0,71024.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1700.0,17719.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
