date,amount,balance,trans_type_UNKNOWN,trans_type_WITHDRAWAL,trans_operation_COLLECTION_FROM_OTHER_BANK,trans_operation_CREDIT_IN_CASH,trans_operation_REMITTANCE_TO_OTHER_BANK,trans_operation_UNKNOWN,trans_operation_WITHDRAWAL_IN_CASH,trans_k_symbol_INSURANCE_PAYMENT,trans_k_symbol_INTEREST_CREDITED,trans_k_symbol_LOAN_PAYMENT,trans_k_symbol_OLD_AGE_PENSION,trans_k_symbol_PAYMENT_ON_STATEMENT,trans_k_symbol_SANCTION_INTEREST,trans_k_symbol_UNKNOWN,cluster
1998-01-24,17020.0,36260.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-24,7474.0,34629.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-24,27575.0,57265.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-24,45490.0,63841.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-24,2100.0,35048.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-24,2900.0,43744.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-24,18200.0,47391.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-24,5000.0,20189.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-24,3400.0,42033.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-24,800.0,32298.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-24,23993.0,52632.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-24,2100.0,35052.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-24,5800.0,40911.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-24,1800.0,25344.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-24,10576.0,36667.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-24,1200.0,14003.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-24,16700.0,32899.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-24,12971.0,63841.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-24,300.0,30313.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-24,37290.0,53990.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-24,3500.0,21697.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-24,2900.0,16659.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-24,7000.0,89535.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-24,200.0,70652.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-24,900.0,27582.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-24,2100.0,36073.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-24,4400.0,33843.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-24,5500.0,38105.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-24,4400.0,23532.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-24,22487.0,20945.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-24,33462.0,58636.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-24,34963.0,41515.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-24,1400.0,54488.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-24,2700.0,20145.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-24,40144.0,89871.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-24,10900.0,30418.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-24,9390.0,28659.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-25,800.0,15226.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-25,6700.0,26197.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-25,16462.0,67821.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-25,8300.0,21251.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-25,15700.0,16309.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-25,6213.0,10442.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-25,10700.0,16925.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-25,5600.0,78252.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-25,33999.0,108472.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-25,42216.0,77647.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-25,15322.0,62479.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-25,1600.0,37441.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-25,4900.0,35912.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-25,1000.0,55642.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-25,6903.0,22335.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-25,4200.0,26364.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-25,45873.0,84021.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-25,4000.0,18491.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-25,21800.0,48720.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-25,1600.0,38886.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-25,33838.0,63280.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-25,400.0,72572.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-25,3200.0,29706.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-25,41377.0,93869.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-25,11100.0,46061.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-25,19001.0,59492.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-25,21800.0,36512.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-25,33741.0,59145.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-25,21541.0,37549.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-25,17505.0,51726.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-25,3400.0,18801.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-25,5066.0,62408.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-25,6600.0,25968.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-25,400.0,13032.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-25,35363.0,46088.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-25,7600.0,29925.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-25,100.0,41221.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-25,47533.0,133460.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-25,26320.0,159780.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-25,10556.0,45631.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-25,12639.0,15453.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-25,6384.0,46587.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-25,12600.0,54623.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-25,1900.0,33814.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-25,5500.0,52682.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-25,35216.0,69436.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-25,8900.0,48330.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-25,48507.0,111308.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-25,44148.0,52979.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-25,2200.0,42253.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-25,37768.0,72103.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-25,2300.0,90106.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-25,2100.0,17355.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-26,40430.0,123099.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-26,17534.0,45168.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-26,48074.0,83187.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-26,2700.0,49812.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-26,8800.0,44041.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-26,12611.0,47799.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-26,7500.0,31434.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-26,11800.0,64895.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-26,12200.0,30071.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-26,27677.0,43898.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-26,14782.0,39432.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-26,2000.0,31770.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-26,38801.0,86550.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-26,6200.0,18207.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-26,39744.0,106452.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-26,44001.0,106678.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-26,8600.0,42134.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-26,8400.0,48380.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-26,1500.0,20075.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-26,6900.0,20308.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-26,23077.0,103418.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-26,5876.0,42920.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-26,19874.0,83882.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-26,27646.0,67258.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-26,14979.0,39612.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-26,26079.0,47259.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-26,44405.0,122426.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-26,200.0,71113.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-26,300.0,16106.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-26,34211.0,105160.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-26,12400.0,13885.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-26,500.0,14581.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-26,48449.0,100065.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-26,6800.0,42176.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-26,8400.0,29590.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-26,40346.0,83817.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-26,900.0,13300.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-26,500.0,22174.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-26,200.0,28571.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-26,2700.0,33910.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-26,36654.0,71499.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-26,3800.0,36750.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-26,1600.0,28619.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-26,6500.0,37100.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-26,4200.0,24046.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-26,2700.0,48788.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-26,44574.0,74499.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-26,26484.0,61063.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-26,13507.0,61175.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-26,25241.0,86104.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-26,26071.0,60863.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-26,9755.0,35824.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-26,700.0,50715.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-26,6800.0,22359.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-26,7600.0,41676.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-26,11521.0,89707.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-26,18416.0,19979.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-26,48428.0,61699.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-26,11102.0,36116.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-26,6000.0,27846.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-26,16900.0,45033.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-26,29289.0,101392.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-26,300.0,35847.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-26,2700.0,34687.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-26,37850.0,59577.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-26,10100.0,23803.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-27,35015.0,84203.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-27,15178.0,43739.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-27,7600.0,33941.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-27,37096.0,54430.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-27,40196.0,67459.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-27,10600.0,14390.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-27,3800.0,16566.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-27,32140.0,45272.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-27,6900.0,44009.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-27,2700.0,94521.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-27,12900.0,10893.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-27,3100.0,27693.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-27,44316.0,71490.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-27,13100.0,28473.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-27,47150.0,82163.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-27,31918.0,65990.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-27,3600.0,40395.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-27,9361.0,51142.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-27,22939.0,23040.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-27,31000.0,47074.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-27,42354.0,79392.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-27,4700.0,33070.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-27,9762.0,116440.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-27,2500.0,71579.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-27,18089.0,46224.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-27,5133.0,26645.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-27,800.0,26705.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-27,5800.0,49542.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-27,6100.0,23298.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-27,45696.0,103677.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-27,46173.0,71085.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-27,6700.0,15079.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-27,4700.0,20220.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-27,2900.0,26917.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-27,6600.0,37630.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-27,6400.0,35134.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-27,40279.0,99626.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-27,6500.0,24464.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-27,13100.0,40622.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-27,2300.0,51817.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-27,40294.0,38674.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-27,39105.0,55140.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-27,40403.0,143030.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-27,15760.0,45455.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-27,9100.0,54232.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-27,25817.0,30820.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-27,8095.0,39878.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-27,33924.0,61009.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-27,30961.0,92097.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-27,2400.0,16308.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-27,8588.0,91199.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-27,42750.0,171917.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-27,49756.0,129167.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-27,25817.0,34610.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-27,6600.0,19456.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-27,800.0,21718.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-27,3100.0,50293.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-27,4900.0,28702.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-27,45162.0,65773.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-27,2200.0,20294.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-27,3900.0,22874.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-27,47259.0,51062.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-27,7361.0,88569.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-27,9100.0,53480.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-27,48921.0,74506.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-27,400.0,35399.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-27,10031.0,51627.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-27,15300.0,38323.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-27,3400.0,30537.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-27,28973.0,81542.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-27,21470.0,21591.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-27,9800.0,29489.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-27,3900.0,15905.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-27,8100.0,58520.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-27,37478.0,50420.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-27,34004.0,62347.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-27,48445.0,69562.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-27,23074.0,101126.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-27,6300.0,78184.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-27,31762.0,81463.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-27,2600.0,22977.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-27,17200.0,28695.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-27,45904.0,74935.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-28,9300.0,24042.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-28,10500.0,17003.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-28,19400.0,16931.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-28,6200.0,37098.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-28,22357.0,106842.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-28,12254.0,60053.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-28,7782.0,32404.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-28,100.0,27216.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-28,10800.0,33004.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-28,19805.0,120176.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-28,49007.0,154915.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-28,41013.0,105908.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-28,45304.0,127467.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-28,6600.0,40641.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-28,8100.0,30591.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-28,25533.0,33274.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-28,5400.0,43459.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-28,500.0,47941.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-28,39897.0,64713.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-28,3800.0,36009.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-28,1300.0,45551.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-28,1100.0,52060.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-28,39616.0,76983.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-28,3800.0,64414.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-28,34431.0,42260.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-28,7758.0,35573.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-28,40500.0,144177.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-28,8000.0,38598.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-28,15800.0,38100.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-28,24256.0,98382.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-28,5500.0,14348.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-28,3700.0,47629.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-28,6000.0,49161.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-28,11100.0,11438.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-28,1900.0,25111.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-28,29815.0,35501.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-28,6000.0,40098.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-28,32205.0,79792.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-28,31169.0,88754.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-28,22018.0,61052.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-28,40447.0,100306.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-28,34261.0,79716.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-28,2000.0,25393.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-28,2900.0,35967.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-28,26845.0,65395.3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-28,3300.0,38083.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-28,46686.0,80325.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-28,8900.0,35936.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-28,24718.0,56718.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-28,29623.0,71961.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-28,20025.0,74188.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
1998-01-28,1900.0,30147.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4
